+-------------+--------------+-----------------------------------------------------------------------------+----------------+
| Last Name   | First Name   | Title                                                                       | Release Date   |
| Adams       | Caleb        | Beyond the Urban Contemporary Pineview Cove                                 | 1911-02-04     |
| Adams       | Caleb        | Beyond the Urban Contemporary Pineview Cove                                 | 1922-03-09     |
| Adams       | Caleb        | Beyond the Urban Contemporary Pineview Cove                                 | 1950-02-03     |
| Adams       | Caleb        | Mystery Vibrant Cedarwood Heights                                           | 1947-04-18     |
| Adams       | Caleb        | Mystery Vibrant Cedarwood Heights                                           | 1985-10-12     |
| Adams       | Charlotte    | Dreams of Alexander Foster                                                  | 1984-03-04     |
| Adams       | Daniel       | Charlotte Taylor's Exotic Secluded Whimsical Pineview Cove                  | 2007-09-19     |
| Adams       | Daniel       | Dreams in the Daniel Brooks                                                 | 1982-04-22     |
| Adams       | David        | Charlotte Taylor's Pictorial Redwood Ridge                                  | 1922-08-19     |
| Adams       | David        | Quest for the Surreal Cosmopolitan Bustling Brookside Haven                 | 1914-01-23     |
| Adams       | Elijah       | Dreams in the Pristine Pictorial Redwood Ridge                              | 1938-03-17     |
| Adams       | Elijah       | Dreams in the Pristine Pictorial Redwood Ridge                              | 1939-12-04     |
| Adams       | Elijah       | Dreams in the Pristine Pictorial Redwood Ridge                              | 1968-12-12     |
| Wright      | Ava          | Hidden Lucas Thornton                                                       | 1995-08-18     |
| Adams       | Elizabeth    | Dreams of Samuel Griffin                                                    | 2011-10-12     |
| Adams       | Ella         | Bloodlines Charming Remote Pinehurst Park                                   | 1942-06-03     |
| Adams       | Emily        | Ethan Wells's Lakeshore Landing                                             | 1994-12-15     |
| Flores      | Benjamin     | Benjamin Mitchell's Stonegate Terrace                                       | 1946-07-21     |
| Gutierrez   | Andrew       | Daniel Brooks's Exotic Brookside Meadows                                    | 1967-05-04     |
| Adams       | Ethan        | Chronicles Lakeside Terrace                                                 | 1917-08-09     |
| Adams       | Ethan        | Chronicles Lakeside Terrace                                                 | 1921-11-03     |
| Adams       | Ethan        | Chronicles Lakeside Terrace                                                 | 1925-09-13     |
| Adams       | Grace        | Dark Secrets Ethan Wells                                                    | 1946-12-07     |
| Adams       | Grace        | Isabella Montgomery's Welcoming Secluded Secluded Oakridge Bluffs           | 1902-07-20     |
| Adams       | Grace        | Isabella Montgomery's Welcoming Secluded Secluded Oakridge Bluffs           | 1912-03-10     |
| Adams       | Grace        | Journey through Alexander Foster                                            | 1967-05-12     |
| Adams       | Grace        | Journey through Alexander Foster                                            | 1970-04-04     |
| Adams       | Grace        | Voyage to Olivia Bennett                                                    | 1981-07-21     |
| Adams       | Harper       | Benjamin Mitchell's Ashwood Terrace                                         | 1963-03-07     |
| Adams       | Harper       | Gates of Surreal Isolated Willowbrook Grove                                 | 1939-12-04     |
| Adams       | Harper       | Lily Anderson's Remote Brookside Meadows                                    | 1950-05-24     |
| Adams       | Henry        | Bloodlines Ava Harrison                                                     | 1918-10-20     |
| Adams       | Henry        | Bloodlines Ava Harrison                                                     | 1984-08-09     |
| Adams       | Henry        | Mia Sullivan's Whispering Pines                                             | 1912-12-17     |
| Adams       | Henry        | Songs of Enchanting Millstone Meadows                                       | 1964-10-15     |
| Young       | Mason        | Benjamin Mitchell's Willowbrook Park                                        | 1987-01-11     |
| Adams       | Jackson      | Lucas Thornton's Hillcrest Glen                                             | 1955-06-22     |
| Adams       | Jackson      | Lucas Thornton's Hillcrest Glen                                             | 1990-05-19     |
| Adams       | Jackson      | Lucas Thornton's Hillcrest Glen                                             | 2015-08-14     |
| Adams       | Jackson      | Olivia Bennett's Pinehurst Park                                             | 1991-01-02     |
| Adams       | Liam         | Lost in Time Caleb Reynolds                                                 | 1919-11-19     |
| Adams       | Liam         | Lost in Time Caleb Reynolds                                                 | 1999-06-14     |
| Adams       | Lily         | Chronicles from Isolated Surreal Breathtaking Birchwood Springs             | 1950-07-09     |
| Adams       | Lily         | Journey to Picturesque Meadowview Heights                                   | 1974-03-06     |
| Adams       | Lily         | Tales from Lily Anderson                                                    | 1969-08-08     |
| Morales     | Olivia       | Journey through Lily Anderson                                               | 1945-09-18     |
| Adams       | Mason        | Echoes of Maplewood Meadows                                                 | 1968-11-04     |
| Adams       | Mia          | Dreams of Alexander Foster                                                  | 1911-08-21     |
| Adams       | Michael      | Enchanted Secluded Silverlake Springs                                       | 1959-03-14     |
| Adams       | Noah         | Curse of Eclectic Willowridge Crossing                                      | 1923-11-11     |
| Adams       | Noah         | Curse of Eclectic Willowridge Crossing                                      | 1971-07-24     |
| Adams       | Olivia       | Dragon's Emily Hayes                                                        | 1935-09-02     |
| Adams       | Olivia       | Dragon's Emily Hayes                                                        | 1938-03-02     |
| Adams       | Olivia       | Dragon's Emily Hayes                                                        | 1971-06-06     |
| Adams       | Olivia       | Echoes Ethan Wells                                                          | 1934-11-17     |
| Adams       | Olivia       | Echoes Ethan Wells                                                          | 1959-04-15     |
| Adams       | Olivia       | Echoes Ethan Wells                                                          | 1959-12-14     |
| Walker      | Zoe          | Charlotte Taylor's Artistic Birchwood Springs                               | 1970-12-18     |
| Garcia      | Samuel       | Grace Mitchell's Brookside Haven                                            | 1956-10-14     |
| Adams       | Olivia       | Ethan Wells's Solitary Whimsical Vintage Lakeside Terrace                   | 1970-09-08     |
| Rogers      | Grace        | Starlight Riverstone Ranch                                                  | 1918-08-04     |
| Adams       | Olivia       | Ethan Wells's Solitary Whimsical Vintage Lakeside Terrace                   | 1988-02-06     |
| Adams       | Olivia       | Samuel Griffin's Solitary Meadowbrook Springs                               | 1906-01-02     |
| Adams       | Samuel       | Legacy from Charlotte Taylor                                                | 1988-09-18     |
| Adams       | Samuel       | Legacy from Charlotte Taylor                                                | 2001-10-10     |
| Jackson     | Sophia       | Tales from William Carter                                                   | 1917-01-24     |
| Adams       | Samuel       | Whispering Lakeshore Landing                                                | 1932-10-05     |
| Adams       | Sophia       | Chronicles Ancient Whispering Pines                                         | 1988-05-02     |
| Adams       | Sophia       | Guardians of Harper Nelson                                                  | 2008-05-20     |
| Adams       | Sophia       | Lily Anderson's Remote Enchanting Coastal Harborview Point                  | 1913-04-13     |
| Adams       | Sophia       | Lily Anderson's Remote Enchanting Coastal Harborview Point                  | 1930-02-22     |
| Adams       | Sophia       | Lily Anderson's Remote Enchanting Coastal Harborview Point                  | 2020-11-16     |
| Adams       | Sophia       | William Carter's Historical Enchanting Cedarwood Heights                    | 1931-07-19     |
| Cooper      | Jackson      | Legacy of Ava Harrison                                                      | 1950-06-15     |
| Adams       | Victoria     | Dark Secrets Tranquil Cedarwood Heights                                     | 1921-04-09     |
| Adams       | Victoria     | Dark Secrets Tranquil Cedarwood Heights                                     | 2005-02-06     |
| Kim         | Benjamin     | Kingdom Charlotte Taylor                                                    | 1942-02-04     |
| Adams       | William      | Chronicles of the Surreal Charming Springvale Meadows                       | 1944-05-02     |
| Adams       | William      | King's Sophia Parker                                                        | 1959-03-07     |
| Adams       | William      | Songs from Willowbrook Grove                                                | 1942-06-13     |
| Reyes       | Scarlett     | Quest for Solitary Willowbrook Grove                                        | 1912-01-24     |
| Adams       | William      | Underneath Millstone Meadows                                                | 1981-03-02     |
| Lee         | Benjamin     | Echoes Magical Welcoming Secluded Pinecrest Pines                           | 1952-08-12     |
| Adams       | William      | Underneath Whimsical Harborview Point                                       | 1979-09-02     |
| Cooper      | Mia          | Secrets in the Inviting Tranquil Rivertown Crossing                         | 2020-02-19     |
| Adams       | William      | Voyage to Pictorial Colorful Enchanting Silverlake Springs                  | 1914-02-23     |
| Adams       | Zoe          | Caleb Reynolds's Willowbrook Park                                           | 1948-06-24     |
| Morris      | Liam         | Rise of Lucas Thornton                                                      | 1988-04-20     |
| Allen       | Abigail      | Chronicles Captivating Crestwood Hills                                      | 1924-02-22     |
| Allen       | Abigail      | Chronicles Captivating Crestwood Hills                                      | 2003-11-20     |
| Allen       | Abigail      | Mystery Eclectic Majestic Woodland Park                                     | 1927-03-10     |
| Allen       | Abigail      | Mystery Eclectic Majestic Woodland Park                                     | 2003-09-23     |
| Allen       | Aiden        | Dragon's Lily Anderson                                                      | 1938-07-07     |
| Patel       | Samuel       | Dark Secrets Henry Crawford                                                 | 1982-09-07     |
| Allen       | Aiden        | Dragon's Lily Anderson                                                      | 2015-03-19     |
| Foster      | Lucas        | Quest for Remote Scenic Stonegate Terrace                                   | 1966-01-20     |
| Brooks      | Lucas        | Journey through Daniel Brooks                                               | 1977-12-01     |
| Allen       | Aiden        | Quest for Isabella Montgomery                                               | 1925-08-02     |
| Allen       | Aiden        | Quest for Isabella Montgomery                                               | 1997-12-15     |
| Lopez       | Michael      | Lost and Found Lucas Thornton                                               | 1913-11-08     |
| Allen       | Amelia       | Grace Mitchell's Artistic Magical Tranquil Meadowview Heights               | 1992-03-17     |
| Allen       | Benjamin     | Quest for Eclectic Willowbrook Park                                         | 1918-03-11     |
| Allen       | Benjamin     | Quest for Eclectic Willowbrook Park                                         | 1983-09-15     |
| Allen       | Benjamin     | Quest for Eclectic Willowbrook Park                                         | 1989-04-06     |
| Wilson      | David        | Ancient Sophia Parker                                                       | 1987-05-12     |
| Allen       | Charlotte    | Chronicles of the Elijah Turner                                             | 1967-12-01     |
| Allen       | Charlotte    | Chronicles of the Elijah Turner                                             | 1987-03-07     |
| Allen       | Daniel       | Daniel Brooks's Oakridge Bluffs                                             | 1961-01-15     |
| Allen       | Daniel       | Dragon's Mia Sullivan                                                       | 1910-12-17     |
| Allen       | Daniel       | Dragon's Mia Sullivan                                                       | 1948-01-09     |
| Allen       | Daniel       | Dragon's Mia Sullivan                                                       | 1974-11-17     |
| Morales     | Samuel       | Whispers from Alexander Foster                                              | 1927-08-04     |
| Allen       | Daniel       | Enchanted Remote Brookside Haven                                            | 1977-04-19     |
| Allen       | David        | Daniel Brooks's Welcoming Hillcrest Glen                                    | 1911-09-19     |
| Diaz        | Elizabeth    | Destiny's Lily Anderson                                                     | 1951-04-21     |
| Allen       | David        | Journey through Pinehurst Park                                              | 1950-07-10     |
| Allen       | David        | Journey through Pinehurst Park                                              | 1968-12-09     |
| Turner      | David        | Alexander Foster's Quaint Picturesque Lush Pinecrest Pines                  | 1995-12-13     |
| Allen       | David        | Sophia Parker's Serene Eclectic Lakeshore Landing                           | 1963-07-15     |
| Allen       | David        | Sophia Parker's Serene Eclectic Lakeshore Landing                           | 1967-09-06     |
| Long        | Ethan        | Henry Crawford's Welcoming Colorful Lush Willowbrook Park                   | 1906-11-20     |
| Allen       | David        | Underneath Isolated Breathtaking Timeless Willowbrook Grove                 | 2004-05-14     |
| Allen       | David        | Underneath Isolated Breathtaking Timeless Willowbrook Grove                 | 2010-07-15     |
| Allen       | Elijah       | Mia Sullivan's Wonderful Timeless Autumnwood Grove                          | 1938-03-11     |
| Allen       | Elijah       | Mystery Quaint Vibrant Rivertown Crossing                                   | 1942-04-15     |
| Allen       | Elijah       | Mystery Quaint Vibrant Rivertown Crossing                                   | 1978-02-09     |
| Allen       | Elizabeth    | Alexander Foster's Solitary Wonderful Oakridge Bluffs                       | 1952-09-14     |
| Reed        | Lily         | Rise of Ethan Wells                                                         | 2006-07-06     |
| Allen       | Elizabeth    | Mystery Caleb Reynolds                                                      | 1973-06-01     |
| Allen       | Ella         | Echoes William Carter                                                       | 1948-11-04     |
| Allen       | Ethan        | Beyond the Mia Sullivan                                                     | 1985-11-05     |
| Allen       | Ethan        | Chronicles Samuel Griffin                                                   | 1907-01-15     |
| Allen       | Ethan        | Chronicles Samuel Griffin                                                   | 1955-04-13     |
| Allen       | Grace        | Benjamin Mitchell's Inviting Autumnwood Grove                               | 1951-06-24     |
| Allen       | Grace        | Benjamin Mitchell's Inviting Autumnwood Grove                               | 1978-11-12     |
| Allen       | Grace        | Beyond the Daniel Brooks                                                    | 1942-02-23     |
| Allen       | Harper       | Chronicles of Charlotte Taylor                                              | 1945-05-21     |
| Allen       | Harper       | Chronicles of Charlotte Taylor                                              | 1946-06-14     |
| Allen       | Harper       | Chronicles of Charlotte Taylor                                              | 1995-01-11     |
| Allen       | Harper       | Chronicles of the Remote Pristine Millstone Meadows                         | 1962-10-14     |
| Allen       | Harper       | Harper Nelson's Majestic Welcoming Evergreen Valley                         | 1916-02-05     |
| Torres      | Harper       | Echoes of Inviting Picturesque Crestview Heights                            | 1995-12-07     |
| Allen       | Harper       | Henry Crawford's Surreal Autumnwood Grove                                   | 1911-12-22     |
| Allen       | Harper       | Henry Crawford's Surreal Autumnwood Grove                                   | 2014-12-20     |
| Allen       | Henry        | Ava Harrison's Picturesque Whimsical Modern Woodland Park                   | 1915-09-05     |
| Allen       | Henry        | Ava Harrison's Picturesque Whimsical Modern Woodland Park                   | 1992-09-04     |
| Allen       | Henry        | Ava Harrison's Picturesque Whimsical Modern Woodland Park                   | 2008-12-14     |
| Thomas      | Grace        | Caleb Reynolds's Sprawling Picturesque Surreal Whispering Pines             | 1943-10-23     |
| Howard      | Isabella     | Dark Secrets Peaceful Serene Stonegate Terrace                              | 1944-02-21     |
| Allen       | Jackson      | Alexander Foster's Serene Majestic Rivertown Crossing                       | 1977-04-20     |
| Allen       | Jackson      | Alexander Foster's Serene Majestic Rivertown Crossing                       | 1983-04-06     |
| Allen       | Jackson      | Chronicles Elijah Turner                                                    | 1904-03-07     |
| Allen       | Jackson      | Chronicles Elijah Turner                                                    | 2002-01-16     |
| Allen       | Jackson      | Underneath Bustling Sprawling Contemporary Millstone Meadows                | 1938-10-03     |
| Allen       | James        | Beyond the Sophia Parker                                                    | 1958-03-01     |
| Diaz        | Sophia       | Charlotte Taylor's Urban Colorful Woodland Park                             | 1982-09-16     |
| Allen       | James        | Isabella Montgomery's Timeless Remote Vibrant Willowdale Heights            | 1931-01-15     |
| Allen       | James        | Isabella Montgomery's Timeless Remote Vibrant Willowdale Heights            | 1989-11-09     |
| Allen       | James        | Isabella Montgomery's Timeless Remote Vibrant Willowdale Heights            | 1999-01-01     |
| Allen       | Liam         | Legacy of Isolated Quaint Crestview Heights                                 | 1924-11-11     |
| Allen       | Liam         | Legacy of Isolated Quaint Crestview Heights                                 | 1979-08-18     |
| Allen       | Liam         | Legacy of Isolated Quaint Crestview Heights                                 | 1981-02-05     |
| Allen       | Mason        | Harper Nelson's Solitary Lakeshore Landing                                  | 1957-07-10     |
| Allen       | Mason        | Henry Crawford's Surreal Vibrant Timeless Fairhaven Fields                  | 1936-07-03     |
| Allen       | Mason        | Voyage to Enigmatic Bustling Willowbrook Grove                              | 1919-10-14     |
| Allen       | Mason        | Voyage to Enigmatic Bustling Willowbrook Grove                              | 1940-09-22     |
| Allen       | Mia          | Ava Harrison's Willowbrook Grove                                            | 1946-12-21     |
| Allen       | Mia          | Beyond the Lily Anderson                                                    | 1940-05-04     |
| Wood        | Benjamin     | Gates of Bustling Idyllic Hillcrest Glen                                    | 1946-01-17     |
| Allen       | Mia          | Beyond the Lily Anderson                                                    | 1963-08-12     |
| Allen       | Mia          | Beyond the Lily Anderson                                                    | 1993-10-07     |
| Allen       | Mia          | Charlotte Taylor's Secluded Timeless Vintage Woodland Park                  | 1972-03-08     |
| Nguyen      | Samuel       | Hidden Surreal Cosmopolitan Birchwood Springs                               | 1902-10-22     |
| Allen       | Mia          | Grace Mitchell's Willowbrook Grove                                          | 1965-08-08     |
| Allen       | Mia          | Grace Mitchell's Willowbrook Grove                                          | 2002-01-09     |
| Allen       | Michael      | Hidden Charlotte Taylor                                                     | 1925-10-15     |
| Allen       | Natalie      | Ava Harrison's Remote Isolated Isolated Birchwood Springs                   | 1935-01-18     |
| Allen       | Natalie      | Journey to Grace Mitchell                                                   | 1911-11-04     |
| Allen       | Noah         | Elijah Turner's Crestview Heights                                           | 2002-05-13     |
| Allen       | Noah         | Elijah Turner's Crestview Heights                                           | 2005-10-10     |
| Allen       | Noah         | Secrets of Daniel Brooks                                                    | 1914-08-08     |
| Allen       | Olivia       | Lost and Found Timeless Cosmopolitan Contemporary Springvale Meadows        | 1980-02-13     |
| Thomas      | Liam         | Lily Anderson's Majestic Contemporary Charming Ashwood Terrace              | 1968-11-10     |
| Cox         | Mia          | Whispering Secluded Fairhaven Fields                                        | 2021-06-14     |
| Allen       | Samuel       | Journey to Serene Tranquil Wonderful Lakeside Terrace                       | 1941-02-10     |
| Allen       | Samuel       | Lost and Found Harper Nelson                                                | 1912-11-09     |
| Cox         | Lily         | Elijah Turner's Remote Tranquil Ancient Millstone Meadows                   | 1970-05-19     |
| Allen       | Scarlett     | Caleb Reynolds's Hidden Inviting Urban Rivertown Crossing                   | 1912-12-04     |
| Allen       | Scarlett     | Caleb Reynolds's Hidden Inviting Urban Rivertown Crossing                   | 1988-10-20     |
| Allen       | Scarlett     | Caleb Reynolds's Hidden Inviting Urban Rivertown Crossing                   | 2000-12-04     |
| Allen       | Sophia       | Ava Harrison's Silverlake Springs                                           | 1984-12-06     |
| Allen       | Sophia       | Ava Harrison's Silverlake Springs                                           | 1990-02-07     |
| Allen       | Sophia       | Ava Harrison's Silverlake Springs                                           | 2007-02-12     |
| Allen       | Sophia       | Ava Harrison's Silverlake Springs                                           | 2016-06-18     |
| Allen       | Sophia       | Charlotte Taylor's Remote Wonderful Enchanting Redwood Ridge                | 1968-04-22     |
| Allen       | Sophia       | Charlotte Taylor's Remote Wonderful Enchanting Redwood Ridge                | 1986-04-18     |
| Harris      | Ethan        | Ancient Whimsical Vintage Greenbriar Estates                                | 1921-07-20     |
| Allen       | Sophia       | Dreams in the Sophia Parker                                                 | 1950-11-07     |
| Allen       | Sophia       | Guardians of Welcoming Tranquil Willowdale Heights                          | 1991-12-10     |
| Allen       | Sophia       | Legacy from Daniel Brooks                                                   | 1921-11-04     |
| Allen       | Sophia       | Lost and Found Contemporary Meadowview Heights                              | 1979-06-17     |
| Allen       | Sophia       | Whispers from Idyllic Secluded Millstone Meadows                            | 1999-04-02     |
| Allen       | Victoria     | Alexander Foster's Charming Meadowview Heights                              | 1925-04-23     |
| Allen       | Victoria     | Alexander Foster's Coastal Enchanting Eclectic Autumnwood Grove             | 1977-12-15     |
| Allen       | William      | Realm of Remote Rural Secluded Springvale Meadows                           | 1953-04-12     |
| Allen       | William      | Secrets in the Henry Crawford                                               | 1911-11-04     |
| Allen       | Zoe          | Henry Crawford's Urban Historical Idyllic Fairhaven Fields                  | 1943-09-05     |
| Alvarez     | Abigail      | Chronicles of the Ethan Wells                                               | 1902-04-15     |
| Alvarez     | Abigail      | Voyage to Ava Harrison                                                      | 1994-06-17     |
| Alvarez     | Alexander    | Destiny's Pinehurst Park                                                    | 1976-04-01     |
| Smith       | Benjamin     | Enigma Caleb Reynolds                                                       | 1948-03-03     |
| Nguyen      | Samuel       | Chronicles Birchwood Springs                                                | 1994-01-22     |
| Alvarez     | Amelia       | City of Exotic Riverstone Ranch                                             | 1921-01-18     |
| Young       | Lily         | Adventures in Peaceful Exotic Bustling Ashwood Terrace                      | 1905-09-23     |
| Alvarez     | Amelia       | Henry Crawford's Scenic Captivating Majestic Lakeshore Landing              | 1966-06-05     |
| Alvarez     | Andrew       | Forgotten Henry Crawford                                                    | 1939-06-06     |
| Alvarez     | Ava          | Chronicles of Eclectic Autumnwood Grove                                     | 1931-04-22     |
| Alvarez     | Ava          | Chronicles of Eclectic Autumnwood Grove                                     | 1985-09-22     |
| Alvarez     | Ava          | Chronicles of Eclectic Autumnwood Grove                                     | 2009-07-08     |
| Alvarez     | Ava          | Forgotten Isabella Montgomery                                               | 2005-03-23     |
| Flores      | Charlotte    | Lost in Time Lily Anderson                                                  | 1956-06-15     |
| Alvarez     | Benjamin     | Isabella Montgomery's Colorful Sunflower Valley                             | 1968-07-12     |
| Alvarez     | Caleb        | Benjamin Mitchell's Redwood Ridge                                           | 1945-10-23     |
| Alvarez     | Caleb        | Benjamin Mitchell's Redwood Ridge                                           | 1952-06-24     |
| Price       | Caleb        | Chronicles from Majestic Laurelwood Glen                                    | 2017-07-04     |
| Alvarez     | Caleb        | Destiny's Benjamin Mitchell                                                 | 1903-05-09     |
| Alvarez     | Charlotte    | Ancient Charlotte Taylor                                                    | 1906-02-22     |
| Alvarez     | Charlotte    | Ancient Charlotte Taylor                                                    | 1906-12-17     |
| Alvarez     | Charlotte    | Ancient Charlotte Taylor                                                    | 1996-06-15     |
| Alvarez     | Charlotte    | Echoes of William Carter                                                    | 1917-11-03     |
| Alvarez     | Charlotte    | Realm of Lily Anderson                                                      | 1951-11-04     |
| Lewis       | Ava          | Mystery Emily Hayes                                                         | 1904-03-16     |
| Alvarez     | David        | Mystery Sprawling Riverstone Ranch                                          | 1976-05-16     |
| Alvarez     | David        | Mystery Sprawling Riverstone Ranch                                          | 1985-06-04     |
| Alvarez     | David        | Songs of Vibrant Wonderful Laurelwood Glen                                  | 1942-04-10     |
| Alvarez     | David        | Songs of Vibrant Wonderful Laurelwood Glen                                  | 2019-07-12     |
| Alvarez     | David        | Whispering Emily Hayes                                                      | 1993-04-23     |
| Stewart     | Lily         | Hidden Elijah Turner                                                        | 1997-08-18     |
| Alvarez     | Emily        | Destiny's Oakridge Bluffs                                                   | 1993-11-19     |
| Alvarez     | Emily        | Midnight Modern Majestic Tranquil Willowbrook Park                          | 1993-03-05     |
| Alvarez     | Emma         | Chronicles Vibrant Enigmatic Welcoming Sunflower Valley                     | 1962-10-04     |
| Alvarez     | Emma         | Daniel Brooks's Colorful Captivating Rivertown Crossing                     | 2007-12-15     |
| Alvarez     | Grace        | Ava Harrison's Sunflower Valley                                             | 1981-07-03     |
| Alvarez     | Grace        | Chronicles Olivia Bennett                                                   | 1938-10-24     |
| Alvarez     | Grace        | Kingdom Henry Crawford                                                      | 1968-02-10     |
| Alvarez     | Harper       | Caleb Reynolds's Picturesque Willowdale Heights                             | 1954-04-02     |
| Wright      | Grace        | Caleb Reynolds's Tranquil Inviting Brookside Haven                          | 1917-11-16     |
| Alvarez     | Harper       | Caleb Reynolds's Picturesque Willowdale Heights                             | 1981-11-18     |
| Alvarez     | Harper       | Dreams in the Quaint Springvale Meadows                                     | 1908-02-10     |
| Alvarez     | Harper       | Grace Mitchell's Artistic Autumnwood Grove                                  | 1968-11-04     |
| Sanchez     | Henry        | Journey to Sophia Parker                                                    | 2017-11-07     |
| Alvarez     | Henry        | Daniel Brooks's Coastal Lush Tranquil Evergreen Valley                      | 1956-04-02     |
| Alvarez     | Henry        | Daniel Brooks's Coastal Lush Tranquil Evergreen Valley                      | 2018-11-12     |
| Alvarez     | Henry        | Legacy of Harper Nelson                                                     | 1928-06-14     |
| Alvarez     | Henry        | Legacy of Harper Nelson                                                     | 1987-04-19     |
| Alvarez     | Henry        | Midnight Eclectic Sprawling Stonebridge Ridge                               | 1964-04-18     |
| Gutierrez   | Samuel       | Curse of Henry Crawford                                                     | 2017-01-04     |
| Alvarez     | Jackson      | Mystery Henry Crawford                                                      | 1978-01-01     |
| Alvarez     | Liam         | Hidden Isabella Montgomery                                                  | 1989-11-01     |
| Alvarez     | Liam         | Tales from Pictorial Enigmatic Secluded Oakridge Bluffs                     | 1926-07-05     |
| Morales     | Sophia       | Journey through Cosmopolitan Serene Secluded Laurelwood Glen                | 1971-09-24     |
| Alvarez     | Mason        | Isabella Montgomery's Magical Silverlake Springs                            | 1980-06-12     |
| Lee         | Grace        | Songs from Hidden Birchwood Springs                                         | 1916-01-18     |
| Scott       | Ava          | Ava Harrison's Serene Magical Urban Harborview Point                        | 1983-03-10     |
| Gomez       | Caleb        | Secrets of Charlotte Taylor                                                 | 2000-10-17     |
| Alvarez     | Natalie      | Echoes Coastal Scenic Timeless Millstone Meadows                            | 1922-05-05     |
| Alvarez     | Natalie      | Echoes Coastal Scenic Timeless Millstone Meadows                            | 1953-12-05     |
| Gonzales    | Olivia       | King's Artistic Silverlake Springs                                          | 1907-05-04     |
| Cook        | Noah         | Magic Artistic Cosmopolitan Enigmatic Brookside Haven                       | 1992-02-18     |
| Alvarez     | Noah         | Chronicles of Benjamin Mitchell                                             | 1953-10-23     |
| Alvarez     | Noah         | Chronicles of Benjamin Mitchell                                             | 1968-12-03     |
| Alvarez     | Noah         | Curse of Emily Hayes                                                        | 1932-11-02     |
| Alvarez     | Noah         | Curse of Olivia Bennett                                                     | 1907-08-15     |
| Alvarez     | Noah         | Curse of Olivia Bennett                                                     | 1950-12-07     |
| Young       | Sophia       | Curse of Daniel Brooks                                                      | 1912-10-15     |
| Alvarez     | Olivia       | Dark Secrets Emily Hayes                                                    | 1969-05-03     |
| Alvarez     | Samuel       | Benjamin Mitchell's Cedarwood Heights                                       | 1950-11-07     |
| Alvarez     | Samuel       | Benjamin Mitchell's Cedarwood Heights                                       | 1959-12-18     |
| Alvarez     | Samuel       | Caleb Reynolds's Harborview Point                                           | 1931-06-20     |
| Alvarez     | Samuel       | Chronicles Sprawling Silverlake Springs                                     | 1994-08-04     |
| Alvarez     | Samuel       | Grace Mitchell's Cosmopolitan Ancient Historical Fairhaven Fields           | 1975-03-12     |
| Alvarez     | Samuel       | Quest for the Historical Maplewood Meadows                                  | 1968-07-16     |
| Alvarez     | Scarlett     | Caleb Reynolds's Scenic Charming Lakeside Terrace                           | 1952-05-15     |
| Alvarez     | Scarlett     | Enchanted Charlotte Taylor                                                  | 1911-07-05     |
| Alvarez     | Scarlett     | Enchanted Charlotte Taylor                                                  | 1981-06-18     |
| Alvarez     | Scarlett     | Enchanted Charlotte Taylor                                                  | 2005-11-18     |
| Alvarez     | Sophia       | Benjamin Mitchell's Timeless Historical Crestwood Hills                     | 1929-06-19     |
| Alvarez     | Sophia       | Benjamin Mitchell's Timeless Historical Crestwood Hills                     | 2016-09-11     |
